time,dTWC_dt,E_src,P_sink,residual,drift_pct
1980-01-24 06:00:00,-438333408.0,-15622917120.0,15565435904.0,495814656.0,3.185356703518889
1980-01-24 12:00:00,387142912.0,-16608868352.0,15958733824.0,262991872.0,1.6479494858451247
1980-01-24 18:00:00,591666688.0,-16869170176.0,16326650880.0,-49146880.0,-0.30102242254842654
1980-01-25 00:00:00,505145248.0,-15877894144.0,15578001408.0,-205252608.0,-1.3175798526670668
1980-01-25 06:00:00,335174272.0,-15830780928.0,15344267264.0,151339008.0,0.9862902242003075
1980-01-25 12:00:00,613390976.0,-16604189696.0,15859642368.0,131155968.0,0.8269793539899323
1980-01-25 18:00:00,553120512.0,-16892288000.0,16524520448.0,-185353216.0,-1.12168590055776
1980-01-26 00:00:00,181211408.0,-16016640000.0,16101358592.0,-265929728.0,-1.6515980715573146
1980-01-26 06:00:00,-6367363.5,-16013932544.0,15771357184.0,248942592.0,1.5784474924742151
1980-01-26 12:00:00,615829760.0,-16868606976.0,15909371904.0,343405568.0,2.1585111597878957
1980-01-26 18:00:00,793710464.0,-17368496128.0,16774864896.0,-200079360.0,-1.192733063666637
1980-01-27 00:00:00,205518384.0,-16559006720.0,16810787840.0,-457299968.0,-2.7202768386136507
1980-01-27 06:00:00,-286228160.0,-16711999488.0,16799963136.0,198264832.0,1.180150399110971
1980-01-27 12:00:00,13661106.0,-17486436352.0,17407301632.0,65474560.0,0.3761327366191985
1980-01-27 18:00:00,-134411200.0,-17894469632.0,18110961664.0,-82081792.0,-0.4532160882608337
1980-01-28 00:00:00,-254459456.0,-16986188800.0,17446531072.0,-205883392.0,-1.1800821100214185
1980-01-28 06:00:00,-281749248.0,-17006334976.0,16966330368.0,321753088.0,1.8964212120191577
1980-01-28 12:00:00,196038112.0,-17753466880.0,17447643136.0,109785088.0,0.6292258911089182
1980-01-28 18:00:00,171512384.0,-18155843584.0,18098460672.0,-114128896.0,-0.6306000165890794
1980-01-29 00:00:00,-205006176.0,-17099067392.0,17726738432.0,-422664192.0,-2.3843314077281916
1980-01-29 06:00:00,-602029440.0,-17230075904.0,17518376960.0,313729024.0,1.7908566799101462
1980-01-29 12:00:00,-930540.9375,-18141034496.0,17894258688.0,247705600.0,1.3842741647974102
1980-01-29 18:00:00,235206016.0,-18586834944.0,18377443328.0,-25815040.0,-0.14047133509952403
1980-01-30 00:00:00,-213520016.0,-17197977600.0,18127085568.0,-715587584.0,-3.9476151933835237
1980-01-30 06:00:00,-1295236864.0,-16968243200.0,18357551104.0,-94070784.0,-0.512436454443548
1980-01-30 12:00:00,-1277584640.0,-17781049344.0,18822088704.0,236546048.0,1.2567470684044226
1980-01-30 18:00:00,-926100352.0,-18351601664.0,19190001664.0,87699456.0,0.45700598434299333
1980-01-31 00:00:00,-1124474880.0,-17027961856.0,18730643456.0,-578207744.0,-3.0869614562802554
1980-01-31 06:00:00,-1776561408.0,-16823144448.0,18344687616.0,255019008.0,1.3901518158181976
1980-01-31 12:00:00,-922563648.0,-17678143488.0,17949847552.0,650860544.0,3.625994828727557
1980-01-31 18:00:00,209699136.0,-18205538304.0,17690023936.0,305815552.0,1.7287458349768057
1980-02-01 00:00:00,301188256.0,-16723122176.0,16991564800.0,-569630720.0,-3.352432378682392
1980-02-01 06:00:00,-306148032.0,-16466019328.0,16531086336.0,241081344.0,1.45835149063975
1980-02-01 12:00:00,326039040.0,-17322123264.0,16649901056.0,346182656.0,2.0791874668543375
1980-02-01 18:00:00,747273920.0,-17781428224.0,17028080640.0,6073344.0,0.035666638703444616
1980-02-02 00:00:00,322601728.0,-16551426048.0,16769390592.0,-540566528.0,-3.2235311416616566
1980-02-02 06:00:00,-70827816.0,-16565627904.0,16331677696.0,304778240.0,1.8661783906906706
1980-02-02 12:00:00,357336480.0,-17549731840.0,17039962112.0,152432640.0,0.8945597355093462
1980-02-02 18:00:00,408581152.0,-17985611776.0,17661085696.0,-84056064.0,-0.47593939266733515
1980-02-03 00:00:00,-12558121.0,-16817645568.0,17362792448.0,-532588544.0,-3.0674129498181513
1980-02-03 06:00:00,-620099904.0,-16875654144.0,17259665408.0,236089344.0,1.3678674436560665
1980-02-03 12:00:00,-137203488.0,-17860257792.0,17798977536.0,198483968.0,1.1151425277016542
